Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
CAINC4-72,13135,"Gwinnett, GA",2022,Thousands of dollars,3,4299423,
CAINC4-72,13137,"Habersham, GA",2022,Thousands of dollars,3,99649,
CAINC4-72,13139,"Hall, GA",2022,Thousands of dollars,3,918862,
CAINC4-72,13141,"Hancock, GA",2022,Thousands of dollars,3,5936,
CAINC4-72,13143,"Haralson, GA",2022,Thousands of dollars,3,49847,
CAINC4-72,13145,"Harris, GA",2022,Thousands of dollars,3,76277,
CAINC4-72,13147,"Hart, GA",2022,Thousands of dollars,3,56449,
CAINC4-72,13149,"Heard, GA",2022,Thousands of dollars,3,10675,
CAINC4-72,13151,"Henry, GA",2022,Thousands of dollars,3,560586,
CAINC4-72,13153,"Houston, GA",2022,Thousands of dollars,3,257893,
CAINC4-72,13155,"Irwin, GA",2022,Thousands of dollars,3,10147,
CAINC4-72,13157,"Jackson, GA",2022,Thousands of dollars,3,297847,
CAINC4-72,13159,"Jasper, GA",2022,Thousands of dollars,3,26136,
CAINC4-72,13161,"Jeff Davis, GA",2022,Thousands of dollars,3,27080,
CAINC4-72,13163,"Jefferson, GA",2022,Thousands of dollars,3,14236,
CAINC4-72,13165,"Jenkins, GA",2022,Thousands of dollars,3,10743,
CAINC4-72,13167,"Johnson, GA",2022,Thousands of dollars,3,4181,
CAINC4-72,13169,"Jones, GA",2022,Thousands of dollars,3,23382,
CAINC4-72,13171,"Lamar, GA",2022,Thousands of dollars,3,28413,
CAINC4-72,13173,"Lanier, GA",2022,Thousands of dollars,3,13190,
CAINC4-72,13175,"Laurens, GA",2022,Thousands of dollars,3,108379,
CAINC4-72,13177,"Lee, GA",2022,Thousands of dollars,3,29408,
CAINC4-72,13179,"Liberty, GA",2022,Thousands of dollars,3,42390,
CAINC4-72,13181,"Lincoln, GA",2022,Thousands of dollars,3,18123,
CAINC4-72,13183,"Long, GA",2022,Thousands of dollars,3,16019,
CAINC4-72,13185,"Lowndes, GA",2022,Thousands of dollars,3,213749,
CAINC4-72,13187,"Lumpkin, GA",2022,Thousands of dollars,3,86210,
CAINC4-72,13189,"McDuffie, GA",2022,Thousands of dollars,3,33932,
CAINC4-72,13191,"McIntosh, GA",2022,Thousands of dollars,3,13901,
CAINC4-72,13193,"Macon, GA",2022,Thousands of dollars,3,25633,
CAINC4-72,13195,"Madison, GA",2022,Thousands of dollars,3,47310,
CAINC4-72,13197,"Marion, GA",2022,Thousands of dollars,3,6832,
CAINC4-72,13199,"Meriwether, GA",2022,Thousands of dollars,3,19950,
CAINC4-72,13201,"Miller, GA",2022,Thousands of dollars,3,8380,
CAINC4-72,13205,"Mitchell, GA",2022,Thousands of dollars,3,67767,
CAINC4-72,13207,"Monroe, GA",2022,Thousands of dollars,3,83142,
CAINC4-72,13209,"Montgomery, GA",2022,Thousands of dollars,3,6640,
CAINC4-72,13211,"Morgan, GA",2022,Thousands of dollars,3,76856,
CAINC4-72,13213,"Murray, GA",2022,Thousands of dollars,3,61959,
CAINC4-72,13215,"Muscogee, GA",2022,Thousands of dollars,3,335445,
CAINC4-72,13217,"Newton, GA",2022,Thousands of dollars,3,97483,
CAINC4-72,13219,"Oconee, GA",2022,Thousands of dollars,3,455651,
CAINC4-72,13221,"Oglethorpe, GA",2022,Thousands of dollars,3,25292,
CAINC4-72,13223,"Paulding, GA",2022,Thousands of dollars,3,250682,
CAINC4-72,13225,"Peach, GA",2022,Thousands of dollars,3,57866,
CAINC4-72,13227,"Pickens, GA",2022,Thousands of dollars,3,114040,
CAINC4-72,13229,"Pierce, GA",2022,Thousands of dollars,3,21400,
CAINC4-72,13231,"Pike, GA",2022,Thousands of dollars,3,46694,
CAINC4-72,13233,"Polk, GA",2022,Thousands of dollars,3,41654,
CAINC4-72,13235,"Pulaski, GA",2022,Thousands of dollars,3,4995,
CAINC4-72,13237,"Putnam, GA",2022,Thousands of dollars,3,59097,
CAINC4-72,13239,"Quitman, GA",2022,Thousands of dollars,3,2362,
CAINC4-72,13241,"Rabun, GA",2022,Thousands of dollars,3,66680,
CAINC4-72,13243,"Randolph, GA",2022,Thousands of dollars,3,6197,
CAINC4-72,13245,"Richmond, GA",2022,Thousands of dollars,3,645534,
CAINC4-72,13247,"Rockdale, GA",2022,Thousands of dollars,3,131094,
CAINC4-72,13249,"Schley, GA",2022,Thousands of dollars,3,6637,
CAINC4-72,13251,"Screven, GA",2022,Thousands of dollars,3,13939,
CAINC4-72,13253,"Seminole, GA",2022,Thousands of dollars,3,55844,
CAINC4-72,13255,"Spalding, GA",2022,Thousands of dollars,3,112139,
CAINC4-72,13257,"Stephens, GA",2022,Thousands of dollars,3,52750,
CAINC4-72,13259,"Stewart, GA",2022,Thousands of dollars,3,2572,
CAINC4-72,13261,"Sumter, GA",2022,Thousands of dollars,3,32262,
CAINC4-72,13263,"Talbot, GA",2022,Thousands of dollars,3,6131,
CAINC4-72,13265,"Taliaferro, GA",2022,Thousands of dollars,3,1227,
CAINC4-72,13267,"Tattnall, GA",2022,Thousands of dollars,3,25609,
CAINC4-72,13269,"Taylor, GA",2022,Thousands of dollars,3,6259,
CAINC4-72,13271,"Telfair, GA",2022,Thousands of dollars,3,12639,
CAINC4-72,13273,"Terrell, GA",2022,Thousands of dollars,3,19962,
CAINC4-72,13275,"Thomas, GA",2022,Thousands of dollars,3,203353,
CAINC4-72,13277,"Tift, GA",2022,Thousands of dollars,3,154109,
CAINC4-72,13279,"Toombs, GA",2022,Thousands of dollars,3,38005,
CAINC4-72,13281,"Towns, GA",2022,Thousands of dollars,3,47184,
CAINC4-72,13283,"Treutlen, GA",2022,Thousands of dollars,3,5118,
CAINC4-72,13285,"Troup, GA",2022,Thousands of dollars,3,141712,
CAINC4-72,13287,"Turner, GA",2022,Thousands of dollars,3,8058,
CAINC4-72,13289,"Twiggs, GA",2022,Thousands of dollars,3,15130,
CAINC4-72,13291,"Union, GA",2022,Thousands of dollars,3,68773,
CAINC4-72,13293,"Upson, GA",2022,Thousands of dollars,3,28760,
CAINC4-72,13295,"Walker, GA",2022,Thousands of dollars,3,162338,
CAINC4-72,13297,"Walton, GA",2022,Thousands of dollars,3,271134,
CAINC4-72,13299,"Ware, GA",2022,Thousands of dollars,3,56251,
CAINC4-72,13301,"Warren, GA",2022,Thousands of dollars,3,5177,
CAINC4-72,13303,"Washington, GA",2022,Thousands of dollars,3,26984,
CAINC4-72,13305,"Wayne, GA",2022,Thousands of dollars,3,30929,
CAINC4-72,13307,"Webster, GA",2022,Thousands of dollars,3,739,
CAINC4-72,13309,"Wheeler, GA",2022,Thousands of dollars,3,6857,
CAINC4-72,13311,"White, GA",2022,Thousands of dollars,3,93210,
CAINC4-72,13313,"Whitfield, GA",2022,Thousands of dollars,3,558699,
CAINC4-72,13315,"Wilcox, GA",2022,Thousands of dollars,3,6038,
CAINC4-72,13317,"Wilkes, GA",2022,Thousands of dollars,3,13403,
CAINC4-72,13319,"Wilkinson, GA",2022,Thousands of dollars,3,21092,
CAINC4-72,13321,"Worth, GA",2022,Thousands of dollars,3,13277,
CAINC4-72,21001,"Adair, KY",2022,Thousands of dollars,3,43951,
CAINC4-72,21003,"Allen, KY",2022,Thousands of dollars,3,55612,
CAINC4-72,21005,"Anderson, KY",2022,Thousands of dollars,3,38078,
CAINC4-72,21007,"Ballard, KY",2022,Thousands of dollars,3,29363,
CAINC4-72,21009,"Barren, KY",2022,Thousands of dollars,3,113073,
CAINC4-72,21011,"Bath, KY",2022,Thousands of dollars,3,21717,
CAINC4-72,21013,"Bell, KY",2022,Thousands of dollars,3,32100,
CAINC4-72,21015,"Boone, KY",2022,Thousands of dollars,3,481448,
CAINC4-72,21017,"Bourbon, KY",2022,Thousands of dollars,3,68699,
CAINC4-72,21019,"Boyd, KY",2022,Thousands of dollars,3,84018,
CAINC4-72,21021,"Boyle, KY",2022,Thousands of dollars,3,112738,
CAINC4-72,21023,"Bracken, KY",2022,Thousands of dollars,3,16548,
CAINC4-72,21025,"Breathitt, KY",2022,Thousands of dollars,3,10893,
CAINC4-72,21027,"Breckinridge, KY",2022,Thousands of dollars,3,60797,
CAINC4-72,21029,"Bullitt, KY",2022,Thousands of dollars,3,190983,
CAINC4-72,21031,"Butler, KY",2022,Thousands of dollars,3,30004,
CAINC4-72,21033,"Caldwell, KY",2022,Thousands of dollars,3,34809,
CAINC4-72,21035,"Calloway, KY",2022,Thousands of dollars,3,119272,
CAINC4-72,21037,"Campbell, KY",2022,Thousands of dollars,3,279408,
CAINC4-72,21039,"Carlisle, KY",2022,Thousands of dollars,3,23795,
CAINC4-72,21041,"Carroll, KY",2022,Thousands of dollars,3,21518,
CAINC4-72,21043,"Carter, KY",2022,Thousands of dollars,3,55417,
CAINC4-72,21045,"Casey, KY",2022,Thousands of dollars,3,50804,
CAINC4-72,21047,"Christian, KY",2022,Thousands of dollars,3,333452,
CAINC4-72,21049,"Clark, KY",2022,Thousands of dollars,3,121933,
CAINC4-72,21051,"Clay, KY",2022,Thousands of dollars,3,34394,
CAINC4-72,21053,"Clinton, KY",2022,Thousands of dollars,3,19578,
CAINC4-72,21055,"Crittenden, KY",2022,Thousands of dollars,3,22982,
CAINC4-72,21057,"Cumberland, KY",2022,Thousands of dollars,3,19238,
CAINC4-72,21059,"Daviess, KY",2022,Thousands of dollars,3,232599,
CAINC4-72,21061,"Edmonson, KY",2022,Thousands of dollars,3,18350,
CAINC4-72,21063,"Elliott, KY",2022,Thousands of dollars,3,7400,
CAINC4-72,21065,"Estill, KY",2022,Thousands of dollars,3,14951,
CAINC4-72,21067,"Fayette, KY",2022,Thousands of dollars,3,1601614,
CAINC4-72,21069,"Fleming, KY",2022,Thousands of dollars,3,61976,
CAINC4-72,21071,"Floyd, KY",2022,Thousands of dollars,3,112941,
CAINC4-72,21073,"Franklin, KY",2022,Thousands of dollars,3,122979,
CAINC4-72,21075,"Fulton, KY",2022,Thousands of dollars,3,17145,
CAINC4-72,21077,"Gallatin, KY",2022,Thousands of dollars,3,14735,
CAINC4-72,21079,"Garrard, KY",2022,Thousands of dollars,3,44714,
CAINC4-72,21081,"Grant, KY",2022,Thousands of dollars,3,65734,
CAINC4-72,21083,"Graves, KY",2022,Thousands of dollars,3,107208,
CAINC4-72,21085,"Grayson, KY",2022,Thousands of dollars,3,92525,
CAINC4-72,21087,"Green, KY",2022,Thousands of dollars,3,33639,
CAINC4-72,21089,"Greenup, KY",2022,Thousands of dollars,3,92202,
CAINC4-72,21091,"Hancock, KY",2022,Thousands of dollars,3,175104,
CAINC4-72,21093,"Hardin, KY",2022,Thousands of dollars,3,428289,
CAINC4-72,21095,"Harlan, KY",2022,Thousands of dollars,3,23256,
CAINC4-72,21097,"Harrison, KY",2022,Thousands of dollars,3,50693,
CAINC4-72,21099,"Hart, KY",2022,Thousands of dollars,3,180123,
CAINC4-72,21101,"Henderson, KY",2022,Thousands of dollars,3,202985,
CAINC4-72,21103,"Henry, KY",2022,Thousands of dollars,3,44111,
CAINC4-72,21105,"Hickman, KY",2022,Thousands of dollars,3,9815,
CAINC4-72,21107,"Hopkins, KY",2022,Thousands of dollars,3,85735,
CAINC4-72,21109,"Jackson, KY",2022,Thousands of dollars,3,16196,
CAINC4-72,21111,"Jefferson, KY",2022,Thousands of dollars,3,3447419,
CAINC4-72,21113,"Jessamine, KY",2022,Thousands of dollars,3,249903,
CAINC4-72,21115,"Johnson, KY",2022,Thousands of dollars,3,25577,
CAINC4-72,21117,"Kenton, KY",2022,Thousands of dollars,3,696317,
CAINC4-72,21119,"Knott, KY",2022,Thousands of dollars,3,24791,
CAINC4-72,21121,"Knox, KY",2022,Thousands of dollars,3,56953,
CAINC4-72,21123,"Larue, KY",2022,Thousands of dollars,3,22753,
CAINC4-72,21125,"Laurel, KY",2022,Thousands of dollars,3,171715,
CAINC4-72,21127,"Lawrence, KY",2022,Thousands of dollars,3,24007,
CAINC4-72,21129,"Lee, KY",2022,Thousands of dollars,3,10885,
CAINC4-72,21131,"Leslie, KY",2022,Thousands of dollars,3,13815,
CAINC4-72,21133,"Letcher, KY",2022,Thousands of dollars,3,29568,
CAINC4-72,21135,"Lewis, KY",2022,Thousands of dollars,3,23979,
CAINC4-72,21137,"Lincoln, KY",2022,Thousands of dollars,3,55661,
CAINC4-72,21139,"Livingston, KY",2022,Thousands of dollars,3,11704,
CAINC4-72,21141,"Logan, KY",2022,Thousands of dollars,3,111944,
CAINC4-72,21143,"Lyon, KY",2022,Thousands of dollars,3,24784,
CAINC4-72,21145,"McCracken, KY",2022,Thousands of dollars,3,669612,
CAINC4-72,21147,"McCreary, KY",2022,Thousands of dollars,3,18725,
CAINC4-72,21149,"McLean, KY",2022,Thousands of dollars,3,17431,
CAINC4-72,21151,"Madison, KY",2022,Thousands of dollars,3,181456,
CAINC4-72,21153,"Magoffin, KY",2022,Thousands of dollars,3,16747,
CAINC4-72,21155,"Marion, KY",2022,Thousands of dollars,3,47436,
CAINC4-72,21157,"Marshall, KY",2022,Thousands of dollars,3,72121,
CAINC4-72,21159,"Martin, KY",2022,Thousands of dollars,3,5484,
CAINC4-72,21161,"Mason, KY",2022,Thousands of dollars,3,50974,
CAINC4-72,21163,"Meade, KY",2022,Thousands of dollars,3,60642,
CAINC4-72,21165,"Menifee, KY",2022,Thousands of dollars,3,9242,
CAINC4-72,21167,"Mercer, KY",2022,Thousands of dollars,3,76811,
CAINC4-72,21169,"Metcalfe, KY",2022,Thousands of dollars,3,19673,
CAINC4-72,21171,"Monroe, KY",2022,Thousands of dollars,3,37011,
CAINC4-72,21173,"Montgomery, KY",2022,Thousands of dollars,3,63682,
CAINC4-72,21175,"Morgan, KY",2022,Thousands of dollars,3,30529,
CAINC4-72,21177,"Muhlenberg, KY",2022,Thousands of dollars,3,32924,
CAINC4-72,21179,"Nelson, KY",2022,Thousands of dollars,3,151679,
CAINC4-72,21181,"Nicholas, KY",2022,Thousands of dollars,3,16191,
CAINC4-72,21183,"Ohio, KY",2022,Thousands of dollars,3,41875,
CAINC4-72,21185,"Oldham, KY",2022,Thousands of dollars,3,336093,
CAINC4-72,21187,"Owen, KY",2022,Thousands of dollars,3,17416,
CAINC4-72,21189,"Owsley, KY",2022,Thousands of dollars,3,5593,
CAINC4-72,21191,"Pendleton, KY",2022,Thousands of dollars,3,34897,
CAINC4-72,21193,"Perry, KY",2022,Thousands of dollars,3,56011,
CAINC4-72,21195,"Pike, KY",2022,Thousands of dollars,3,84698,
CAINC4-72,21197,"Powell, KY",2022,Thousands of dollars,3,28105,
CAINC4-72,21199,"Pulaski, KY",2022,Thousands of dollars,3,189713,
CAINC4-72,21201,"Robertson, KY",2022,Thousands of dollars,3,7552,
CAINC4-72,21203,"Rockcastle, KY",2022,Thousands of dollars,3,18674,
CAINC4-72,21205,"Rowan, KY",2022,Thousands of dollars,3,35682,
CAINC4-72,21207,"Russell, KY",2022,Thousands of dollars,3,342423,
CAINC4-72,21209,"Scott, KY",2022,Thousands of dollars,3,153834,
CAINC4-72,21211,"Shelby, KY",2022,Thousands of dollars,3,186893,
CAINC4-72,21213,"Simpson, KY",2022,Thousands of dollars,3,78463,
CAINC4-72,21215,"Spencer, KY",2022,Thousands of dollars,3,42979,
CAINC4-72,21217,"Taylor, KY",2022,Thousands of dollars,3,50871,
CAINC4-72,21219,"Todd, KY",2022,Thousands of dollars,3,93293,
CAINC4-72,21221,"Trigg, KY",2022,Thousands of dollars,3,51036,
CAINC4-72,21223,"Trimble, KY",2022,Thousands of dollars,3,13820,
CAINC4-72,21225,"Union, KY",2022,Thousands of dollars,3,56914,
CAINC4-72,21227,"Warren, KY",2022,Thousands of dollars,3,443479,
CAINC4-72,21229,"Washington, KY",2022,Thousands of dollars,3,34301,
CAINC4-72,21231,"Wayne, KY",2022,Thousands of dollars,3,33091,
CAINC4-72,21233,"Webster, KY",2022,Thousands of dollars,3,42287,
CAINC4-72,21235,"Whitley, KY",2022,Thousands of dollars,3,78789,
CAINC4-72,21237,"Wolfe, KY",2022,Thousands of dollars,3,10481,
CAINC4-72,21239,"Woodford, KY",2022,Thousands of dollars,3,108964,
CAINC4-72,24001,"Allegany, MD",2022,Thousands of dollars,3,122186,
CAINC4-72,24003,"Anne Arundel, MD",2022,Thousands of dollars,3,2800559,
CAINC4-72,24005,"Baltimore, MD",2022,Thousands of dollars,3,4832466,
CAINC4-72,24009,"Calvert, MD",2022,Thousands of dollars,3,232296,
CAINC4-72,24011,"Caroline, MD",2022,Thousands of dollars,3,107635,
CAINC4-72,24013,"Carroll, MD",2022,Thousands of dollars,3,598675,
CAINC4-72,24015,"Cecil, MD",2022,Thousands of dollars,3,230312,
CAINC4-72,24017,"Charles, MD",2022,Thousands of dollars,3,199662,
CAINC4-72,24019,"Dorchester, MD",2022,Thousands of dollars,3,102162,
CAINC4-72,24021,"Frederick, MD",2022,Thousands of dollars,3,1120537,
CAINC4-72,24023,"Garrett, MD",2022,Thousands of dollars,3,138507,
CAINC4-72,24025,"Harford, MD",2022,Thousands of dollars,3,704471,
CAINC4-72,24027,"Howard, MD",2022,Thousands of dollars,3,1853310,
CAINC4-72,24029,"Kent, MD",2022,Thousands of dollars,3,110728,
CAINC4-72,24031,"Montgomery, MD",2022,Thousands of dollars,3,7136313,
CAINC4-72,24033,"Prince George's, MD",2022,Thousands of dollars,3,1880006,
CAINC4-72,24035,"Queen Anne's, MD",2022,Thousands of dollars,3,287048,
CAINC4-72,24037,"St. Mary's, MD",2022,Thousands of dollars,3,262806,
CAINC4-72,24039,"Somerset, MD",2022,Thousands of dollars,3,27794,
CAINC4-72,24041,"Talbot, MD",2022,Thousands of dollars,3,229593,
CAINC4-72,24043,"Washington, MD",2022,Thousands of dollars,3,524636,
CAINC4-72,24045,"Wicomico, MD",2022,Thousands of dollars,3,319782,
CAINC4-72,24047,"Worcester, MD",2022,Thousands of dollars,3,295230,
CAINC4-72,24510,"Baltimore (Independent City), MD",2022,Thousands of dollars,3,3323903,
CAINC4-72,37001,"Alamance, NC",2022,Thousands of dollars,3,543578,
CAINC4-72,37003,"Alexander, NC",2022,Thousands of dollars,3,110512,
CAINC4-72,37005,"Alleghany, NC",2022,Thousands of dollars,3,43409,
CAINC4-72,37007,"Anson, NC",2022,Thousands of dollars,3,31528,
CAINC4-72,37009,"Ashe, NC",2022,Thousands of dollars,3,92844,
CAINC4-72,37011,"Avery, NC",2022,Thousands of dollars,3,68447,
CAINC4-72,37013,"Beaufort, NC",2022,Thousands of dollars,3,125850,
CAINC4-72,37015,"Bertie, NC",2022,Thousands of dollars,3,17839,
CAINC4-72,37017,"Bladen, NC",2022,Thousands of dollars,3,63291,
CAINC4-72,37019,"Brunswick, NC",2022,Thousands of dollars,3,622360,
CAINC4-72,37021,"Buncombe, NC",2022,Thousands of dollars,3,1487085,
CAINC4-72,37023,"Burke, NC",2022,Thousands of dollars,3,213307,
CAINC4-72,37025,"Cabarrus, NC",2022,Thousands of dollars,3,748322,
CAINC4-72,37027,"Caldwell, NC",2022,Thousands of dollars,3,155061,
CAINC4-72,37029,"Camden, NC",2022,Thousands of dollars,3,28424,
CAINC4-72,37031,"Carteret, NC",2022,Thousands of dollars,3,325954,
CAINC4-72,37033,"Caswell, NC",2022,Thousands of dollars,3,31000,
CAINC4-72,37035,"Catawba, NC",2022,Thousands of dollars,3,497061,
CAINC4-72,37037,"Chatham, NC",2022,Thousands of dollars,3,302252,
CAINC4-72,37039,"Cherokee, NC",2022,Thousands of dollars,3,71001,
CAINC4-72,37041,"Chowan, NC",2022,Thousands of dollars,3,57091,
CAINC4-72,37043,"Clay, NC",2022,Thousands of dollars,3,34389,
CAINC4-72,37045,"Cleveland, NC",2022,Thousands of dollars,3,229698,
CAINC4-72,37047,"Columbus, NC",2022,Thousands of dollars,3,75464,
CAINC4-72,37049,"Craven, NC",2022,Thousands of dollars,3,295338,
CAINC4-72,37051,"Cumberland, NC",2022,Thousands of dollars,3,581089,
CAINC4-72,37053,"Currituck, NC",2022,Thousands of dollars,3,130966,
CAINC4-72,37055,"Dare, NC",2022,Thousands of dollars,3,438415,
CAINC4-72,37057,"Davidson, NC",2022,Thousands of dollars,3,514276,
CAINC4-72,37059,"Davie, NC",2022,Thousands of dollars,3,129027,
CAINC4-72,37061,"Duplin, NC",2022,Thousands of dollars,3,118265,
CAINC4-72,37063,"Durham, NC",2022,Thousands of dollars,3,1042260,
CAINC4-72,37065,"Edgecombe, NC",2022,Thousands of dollars,3,44918,
CAINC4-72,37067,"Forsyth, NC",2022,Thousands of dollars,3,1572907,
CAINC4-72,37069,"Franklin, NC",2022,Thousands of dollars,3,173490,
CAINC4-72,37071,"Gaston, NC",2022,Thousands of dollars,3,588385,
CAINC4-72,37073,"Gates, NC",2022,Thousands of dollars,3,9835,
CAINC4-72,37075,"Graham, NC",2022,Thousands of dollars,3,19756,
CAINC4-72,37077,"Granville, NC",2022,Thousands of dollars,3,193870,
CAINC4-72,37079,"Greene, NC",2022,Thousands of dollars,3,27407,
CAINC4-72,37081,"Guilford, NC",2022,Thousands of dollars,3,2650936,
CAINC4-72,37083,"Halifax, NC",2022,Thousands of dollars,3,72630,
CAINC4-72,37085,"Harnett, NC",2022,Thousands of dollars,3,332639,
CAINC4-72,37087,"Haywood, NC",2022,Thousands of dollars,3,223284,
CAINC4-72,37089,"Henderson, NC",2022,Thousands of dollars,3,456481,
CAINC4-72,37091,"Hertford, NC",2022,Thousands of dollars,3,22841,
CAINC4-72,37093,"Hoke, NC",2022,Thousands of dollars,3,47791,
CAINC4-72,37095,"Hyde, NC",2022,Thousands of dollars,3,24832,
CAINC4-72,37097,"Iredell, NC",2022,Thousands of dollars,3,870661,
CAINC4-72,37099,"Jackson, NC",2022,Thousands of dollars,3,134491,
CAINC4-72,37101,"Johnston, NC",2022,Thousands of dollars,3,905053,
CAINC4-72,37103,"Jones, NC",2022,Thousands of dollars,3,18119,
CAINC4-72,37105,"Lee, NC",2022,Thousands of dollars,3,125685,
CAINC4-72,37107,"Lenoir, NC",2022,Thousands of dollars,3,199384,
CAINC4-72,37109,"Lincoln, NC",2022,Thousands of dollars,3,259682,
CAINC4-72,37111,"McDowell, NC",2022,Thousands of dollars,3,78885,
CAINC4-72,37113,"Macon, NC",2022,Thousands of dollars,3,142109,
CAINC4-72,37115,"Madison, NC",2022,Thousands of dollars,3,79669,
CAINC4-72,37117,"Martin, NC",2022,Thousands of dollars,3,25474,
